Crisis,Crisis ID,Country,Indicator,Figure,Source and Date,Reliability,Reliability Score,Link,Justification,Helper,Date of entry,Type of entry
2024 Monsoon Floods in India,IND006,India,Total population,1450935791,UN accessed 26/09/2024,Medium ,2,https://population.un.org/dataportal/data/indicators/49/locations/356/start/2024/end/2024/table/pivotbylocation?df=2132c206-6c7d-4875-8697-2dc449bc8870,It is India's total population. The figure is an estimate for 2024 (mid year).,IND006Total population,2024-09-27,Humanitarian development
2024 Monsoon Floods in India,IND006,India,Landmass affected,47040,Sphere India 23/08/2024; Sphere India 09/09/2024; Government of Tripura accessed 26/09/2024; Government of Telangana 2021; Find Easy 19/01/2021,Medium ,2,"https://reliefweb.int/report/india/situation-report-2-floods-landslides-tripura-date-23rd-august-2024-fri-time-1200-pm-ist

https://reliefweb.int/report/india/situation-report-2-flood-andhra-pradesh-telangana-date-09th-sept-2024-mon-time-1000-am-ist

https://tripura.gov.in/about-us

https://horticulture.tg.nic.in/downloads/TelanganaStateStatisticalAbstract_19_Jan_2022.pdf

https://www.findeasy.in/districts-in-andhra-pradesh/","Monsoon floods occurred in several states in India in 2024. Floods in August and September have had significant impact in the states of Tripura, Telangana, and Andhra Pradesh. The districts affected by these floods have been identified from the Sphere India reports.

The affected districts are:
all districts of Tripura; districts of Bhadradri Kothagudem, Khammam, Mahabubabad, Mahbubnagar, Suryapet, and Warangal in Telangana; and districts of Bapatla, Guntur, Krishna, and NTR in Andhra Pradesh.

The landmass affected is the total area of the identified districts.",IND006Landmass affected,2024-09-27,Humanitarian development
2024 Monsoon Floods in India,IND006,India,People exposed,17293397,Sphere India 23/08/2024; Sphere India 09/09/2024; Government of Tripura accessed 26/09/2024; Government of Telangana 2021; Find Easy 19/01/2021,Medium ,2,"https://reliefweb.int/report/india/situation-report-2-floods-landslides-tripura-date-23rd-august-2024-fri-time-1200-pm-ist

https://reliefweb.int/report/india/situation-report-2-flood-andhra-pradesh-telangana-date-09th-sept-2024-mon-time-1000-am-ist

https://tripura.gov.in/about-us

https://horticulture.tg.nic.in/downloads/TelanganaStateStatisticalAbstract_19_Jan_2022.pdf

https://www.findeasy.in/districts-in-andhra-pradesh/","Monsoon floods occurred in several states in India in 2024. Floods in August and September have had significant impact in the states of Tripura, Telangana, and Andhra Pradesh. The districts affected by these floods have been identified from the Sphere India reports.

The affected districts are:
all districts of Tripura; districts of Bhadradri Kothagudem, Khammam, Mahabubabad, Mahbubnagar, Suryapet, and Warangal in Telangana; and districts of Bapatla, Guntur, Krishna, and NTR in Andhra Pradesh.

The population exposed is the total number of people living in the districts identified to be affected by the floods.

The data for the exposed population is old (2011 census figures), however, based on the understanding of the context, it should not result in overestimation.

Regarding sources:
There is a lack of updated information on population. Since the 2011 census in India, several administrative divisions (including states and districts) have undergone changes and new administrative divisions (states and districts) have been created. These changes made it difficult to collect data on landmass and population, especially at a district level.Also, many documents and websites were found to be not accessible. ACAPS staff chose the sources they found to be the best for the purpose and cross-checked information/data provided in the selected sources. ",IND006People exposed,2024-09-27,Humanitarian development
2024 Monsoon Floods in India,IND006,India,People affected,1040000,Sphere India 06/09/2024; Sphere India 09/09/2024; Global Data Lab accessed 26/09/2024,Medium ,2,"https://reliefweb.int/report/india/tripura-floods-and-landslides-joint-rapid-needs-assessment-september-2024

https://reliefweb.int/report/india/situation-report-2-flood-andhra-pradesh-telangana-date-09th-sept-2024-mon-time-1000-am-ist

https://globaldatalab.org/areadata/table/hhsize/IND/?levels=1+4&extrapolation=0","It is the total number of affected people in Tripura, Telangana, and Andhar Pradesh states.

Tripura:
Sphere India 06/09/2024 reported that around 38,000 families or 149,000 people were displaced (of whom many later returned home) in Tripura due to the floods. So, the estimated average household size = 149,000/38,000 = 3.92.

The number of affected people in Tripura is calculated by number of houses damaged or destroyed (reported by Sphere India 06/09/2024) x average household size for Tripura (using the latest available figure which is for 2019) = 56,666 x 3.92 = around 220,000.


Telangana and Andhra Pradesh:
As per Sphere India 09/09/2024, around 820,000 people were affected.

Total affected population:
The total affected population = 220,000 + 820,000 = 1,040,000.

Based on the understanding of the context, the estimated affected population figure could be an overestimate as a portion of the affected population in Telangana and Andhra Pradesh is likely facing none/minimal humanitarian conditions, hence they might actually be exposed and not affected.",IND006People affected,2024-09-27,Humanitarian development
2024 Monsoon Floods in India,IND006,India,People displaced,79150,Sphere India 06/09/2024; NDMI 08/09/2024; Global Data Lab accessed 26/09/2024,Medium ,2,"https://reliefweb.int/report/india/tripura-floods-and-landslides-joint-rapid-needs-assessment-september-2024

https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW2188

https://globaldatalab.org/areadata/table/hhsize/IND/?levels=1+4&extrapolation=0","Sphere India reported that at least 77,000 people in Tripura were displaced. This figure also corresponds well to the number of houses destroyed and severely damaged. 

There is a lack of updated information regarding displacements for Telangana and Andhra Pradesh. However, NDMI reported that around 580 houses were destroyed by the floods in Telangana. The number of people who lived in these houses = 580 x average household size for Telangana (using the latest available figure which is for 2019) = 580 x 3.71 = 2,150. These people are also considered to be displaced. 

So, the total displaced is estimated to be 79,150.",IND006People displaced,2024-09-27,Humanitarian development
2024 Monsoon Floods in India,IND006,India,Injuries reported,9,NDMI 28/08/2024; NDMI 08/09/2024,Low,3,"https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW2175

https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW2188","As per NDMI's report on 28/08/2024, the number of injuries in Tripura due to the floods and landslides is 2.

As per NDMI's report on 28/08/2024, the number of injuries in Telangana and Andhrapradesh due to the floods and landslides is 7.

Therefore total recorded number of deaths = 7 + 2 = 9.

Based on the understanding of the context, the figure is highly likely to be an underestimate.
",IND006Injuries reported,2024-09-27,Humanitarian development
2024 Monsoon Floods in India,IND006,India,Fatalities reported,105,NDMI 28/08/2024; NDMI 08/09/2024,High,1,"https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW2175

https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW2188","As per NDMI's report on 28/08/2024, number of deaths in Tripura due to the floods and landslides is 31.

As per NDMI's report on 28/08/2024, number of deaths in Telangana and Andhrapradesh due to the floods and landslides is 74.

Therefore total recorded number of deaths = 31 + 74 = 105.",IND006Fatalities reported,2024-09-27,Humanitarian development
2024 Monsoon Floods in India,IND006,India,Fatalities in all crises,105,NDMI 28/08/2024; NDMI 08/09/2024,High,1,"https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW2175

https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW2188",It is the total number of fatalities in all crises in the last 6 months.,IND006Fatalities in all crises,2024-09-27,Humanitarian development
2024 Monsoon Floods in India,IND006,India,People in Need,79150,Sphere India 06/09/2024; NDMI 08/09/2024; Global Data Lab accessed 26/09/2024,Medium ,2,"https://reliefweb.int/report/india/tripura-floods-and-landslides-joint-rapid-needs-assessment-september-2024

https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW2188

https://globaldatalab.org/areadata/table/hhsize/IND/?levels=1+4&extrapolation=0","Sphere India reported that at least 77,000 people in Tripura were displaced and are in need of humanitarian assistance.

There is a lack of updated information regarding the humanitarian needs for Telangana and Andhra Pradesh. However, NDMI reported that around 580 houses were destroyed by the floods in Telangana. The number of people who lived in these houses = 580 x average household size for Telangana (using the latest available figure which is for 2019) = 580 x 3.71 = 2,150. These people are considered to be displaced and in need of humanitarian assistance.

So, the total people in need is estimated to be 77,000 + 2,150 = 79,150.

The people in need figure will be updated when more information on the humanitarian needs for Telangana and Andhra Pradesh are published.",IND006People in Need,2024-09-27,Humanitarian development
2024 Monsoon Floods in India,IND006,India,Minimal humanitarian conditions - Level 1,16253397,Sphere India 23/08/2024; Sphere India 09/09/2024; Government of Tripura accessed 26/09/2024; Government of Telangana 2021; Find Easy 19/01/2021; Sphere India 06/09/2024; Global Data Lab accessed 26/09/2024,Medium ,2,"https://reliefweb.int/report/india/situation-report-2-floods-landslides-tripura-date-23rd-august-2024-fri-time-1200-pm-ist

https://reliefweb.int/report/india/situation-report-2-flood-andhra-pradesh-telangana-date-09th-sept-2024-mon-time-1000-am-ist

https://tripura.gov.in/about-us

https://horticulture.tg.nic.in/downloads/TelanganaStateStatisticalAbstract_19_Jan_2022.pdf

https://www.findeasy.in/districts-in-andhra-pradesh/

https://reliefweb.int/report/india/tripura-floods-and-landslides-joint-rapid-needs-assessment-september-2024

https://globaldatalab.org/areadata/table/hhsize/IND/?levels=1+4&extrapolation=0
","As per INFORM methodology, Level 1 = exposed population - affected population.
",IND006Minimal humanitarian conditions - Level 1,2024-09-27,Humanitarian development
2024 Monsoon Floods in India,IND006,India,Stressed humanitarian conditions - Level 2,960850,Sphere India 06/09/2024; Sphere India 09/09/2024; Global Data Lab accessed 26/09/2024; NDMI 08/09/2024; Global Data Lab accessed 26/09/2024,Medium ,2,"https://reliefweb.int/report/india/tripura-floods-and-landslides-joint-rapid-needs-assessment-september-2024

https://reliefweb.int/report/india/situation-report-2-flood-andhra-pradesh-telangana-date-09th-sept-2024-mon-time-1000-am-ist

https://globaldatalab.org/areadata/table/hhsize/IND/?levels=1+4&extrapolation=0

https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW2188

https://globaldatalab.org/areadata/table/hhsize/IND/?levels=1+4&extrapolation=0","As per INFORM methodology, Level 2 = affected population - PIN.
",IND006Stressed humanitarian conditions - Level 2,2024-09-27,Humanitarian development
2024 Monsoon Floods in India,IND006,India,Moderate humanitarian conditions - Level 3,79150,Sphere India 06/09/2024; NDMI 08/09/2024; Global Data Lab accessed 26/09/2024,Medium ,2,"https://reliefweb.int/report/india/tripura-floods-and-landslides-joint-rapid-needs-assessment-september-2024

https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW2188

https://globaldatalab.org/areadata/table/hhsize/IND/?levels=1+4&extrapolation=0","Level 3 comprise all the people in need.  There is not enough information available to assign portion of PIN to levels 4 and 5. So, all people in need is assigned to level 3.
",IND006Moderate humanitarian conditions - Level 3,2024-09-27,Humanitarian development
2024 Monsoon Floods in India,IND006,India,Severe humanitarian conditions - Level 4,x,Sphere India 06/09/2024; NDMI 08/09/2024; Global Data Lab accessed 26/09/2024,Medium ,2,"https://reliefweb.int/report/india/tripura-floods-and-landslides-joint-rapid-needs-assessment-september-2024

https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW2188

https://globaldatalab.org/areadata/table/hhsize/IND/?levels=1+4&extrapolation=0","Level 3 comprise all the people in need.  There is not enough information available to assign portion of PIN to levels 4 and 5. So, all people in need is assigned to level 3.
",IND006Severe humanitarian conditions - Level 4,2024-09-27,Humanitarian development
2024 Monsoon Floods in India,IND006,India,Extreme humanitarian conditions - Level 5,x,Sphere India 06/09/2024; NDMI 08/09/2024; Global Data Lab accessed 26/09/2024,Medium ,2,"https://reliefweb.int/report/india/tripura-floods-and-landslides-joint-rapid-needs-assessment-september-2024

https://ndmindia.mha.gov.in/ndmi/viewUploadedDocument?uid=NEW2188

https://globaldatalab.org/areadata/table/hhsize/IND/?levels=1+4&extrapolation=0","Level 3 comprise all the people in need.  There is not enough information available to assign portion of PIN to levels 4 and 5. So, all people in need is assigned to level 3.
",IND006Extreme humanitarian conditions - Level 5,2024-09-27,Humanitarian development
