Crisis,Crisis ID,Country,Indicator,Figure,Source and Date,Reliability,Reliability Score,Link,Justification,Helper,Date of entry,Type of entry
Nippes Earthquake ,HTI002,Haiti,Crisis affected groups,3,"HNO, 03/2022",High,1,https://www.humanitarianresponse.info/sites/www.humanitarianresponse.info/files/documents/files/hti_hpc_2022-hno_fr_final.pdf,"Non-host, host, IDPs",HTI002Crisis affected groups,2022-05-05,Change in the data/methodology
Post-coup conflict in Myanmar,MMR004,Myanmar,Total population,55529284,Worldometer (n.d.).,Medium,2,https://www.worldometers.info/world-population/myanmar-population/,"Total population mentioned in Worldometer + 470,000 stateless Rohingya population",MMR004Total population,2022-05-09,Change in the data/methodology
Post-coup conflict in Myanmar,MMR004,Myanmar,Landmass affected,379957,"2014 census reports for Rakhine and Myanmar; HNO 2022
",High,1,http://themimu.info/census-data; https://reliefweb.int/sites/reliefweb.int/files/resources/mmr_humanitarian_needs_overview_2022.pdf,"According to HNO 2022, Rakhine, Kachin, and Shan states is excluded from the affected areas for post coup conflict. So, the affected area = total landmass area of Myanmar - total landmass area of Rakhine, Kachin, and Shan states",MMR004Landmass affected,2022-05-09,Change in the data/methodology
Post-coup conflict in Myanmar,MMR004,Myanmar,People exposed,43365535,HNO 2022,Medium,2,https://reliefweb.int/sites/reliefweb.int/files/resources/mmr_humanitarian_needs_overview_2022.pdf,"The total number of people living in the affected areas = total population of the country - total population in Rakhine, Kachin, and Shan states, Paletwa town (Chin state).",MMR004People exposed,2022-05-09,Change in the data/methodology
Post-coup conflict in Myanmar,MMR004,Myanmar,People affected,30428000,HNO 2022,Medium,2,https://reliefweb.int/sites/reliefweb.int/files/resources/mmr_humanitarian_needs_overview_2022.pdf,The total number of affected people under all severity phases (except for minimal) according to the HNO 2022 for the affected landmasses.,MMR004People affected,2022-05-09,Change in the data/methodology
Post-coup conflict in Myanmar,MMR004,Myanmar,People displaced,490300,OCHA 11/04/2022,Medium,2,https://reliefweb.int/sites/reliefweb.int/files/resources/220411%20Myanmar%20displacement%20overview.pdf,"IDPs in the affected areas + displaced people to neighbouring countries since Feb 2021 (556,100 - 6,800 - 56,000-3000) = 490,300.",MMR004People displaced,2022-05-09,Change in the data/methodology
Post-coup conflict in Myanmar,MMR004,Myanmar,People in Need,9860000,HNO 2022,Medium,2,https://reliefweb.int/sites/reliefweb.int/files/resources/mmr_humanitarian_needs_overview_2022.pdf,Total number of PIN in the affected areas according to HNO 2022.,MMR004People in Need,2022-05-09,Change in the data/methodology
Post-coup conflict in Myanmar,MMR004,Myanmar,Minimal humanitarian conditions - Level 1,12937535,HNO 2022,Medium,2,https://reliefweb.int/sites/reliefweb.int/files/resources/mmr_humanitarian_needs_overview_2022.pdf,Number of people under minimal phase severity (according to HNO 2022) + the rest of exposed.,MMR004Minimal humanitarian conditions - Level 1,2022-05-09,Change in the data/methodology
Post-coup conflict in Myanmar,MMR004,Myanmar,Stressed humanitarian conditions - Level 2,20568000,HNO 2022,Medium,2,https://reliefweb.int/sites/reliefweb.int/files/resources/mmr_humanitarian_needs_overview_2022.pdf,Number of people in need under stressed phase severity (according to HNO 2022).,MMR004Stressed humanitarian conditions - Level 2,2022-05-09,Change in the data/methodology
Post-coup conflict in Myanmar,MMR004,Myanmar,Moderate humanitarian conditions - Level 3,2030000,HNO 2022,Medium,2,https://reliefweb.int/sites/reliefweb.int/files/resources/mmr_humanitarian_needs_overview_2022.pdf,Number of people in need under severe phase severity (according to HNO 2022).,MMR004Moderate humanitarian conditions - Level 3,2022-05-09,Change in the data/methodology
Post-coup conflict in Myanmar,MMR004,Myanmar,Severe humanitarian conditions - Level 4,5519000,HNO 2022,Medium,2,https://reliefweb.int/sites/reliefweb.int/files/resources/mmr_humanitarian_needs_overview_2022.pdf,Number of people in need under extreme phase severity (according to HNO 2022).,MMR004Severe humanitarian conditions - Level 4,2022-05-09,Change in the data/methodology
Post-coup conflict in Myanmar,MMR004,Myanmar,Extreme humanitarian conditions - Level 5,2311000,HNO 2022,Medium,2,https://reliefweb.int/sites/reliefweb.int/files/resources/mmr_humanitarian_needs_overview_2022.pdf,Number of people in need under catastrophic phase severity (according to HNO 2022).,MMR004Extreme humanitarian conditions - Level 5,2022-05-09,Change in the data/methodology
Kachin and Shan Conflict,MMR003,Myanmar,Total population,55529284,Worldometer (n.d.). ,Medium,2,https://www.worldometers.info/world-population/myanmar-population/,"Total population mentioned in Worldometer + 470,000 stateless Rohingya population.",MMR003Total population,2022-05-09,Change in the data/methodology
Kachin and Shan Conflict,MMR003,Myanmar,People displaced,108773,OCHA 08/04/2022,Medium,2,https://reliefweb.int/map/myanmar/myanmar-idp-sites-kachin-and-northern-shan-states-28-february-2022,Total number of IDPs in the Kachin and norther Shan states.,MMR003People displaced,2022-05-09,Change in the data/methodology
Rakhine Conflict,MMR002,Myanmar,Landmass affected,40755,UNFPA 2015;  2014 Myanmar Population and Housing Census: Paletwa Township Report; OCHA 16/03/2022 [affected areas],High,1,"https://myanmar.unfpa.org/sites/default/files/pub-pdf/Rakhine%20State%20Census%20Report%20-%20ENGLISH-3.pdf; https://reliefweb.int/map/myanmar/myanmar-displacement-due-myanmar-armed-forces-arakan-army-conflict-rakhine-and-chin-20;

https://dop.gov.mm/sites/dop.gov.mm/files/publication_docs/paletwa_0.pdf","Sum of the areas of the Rakhine state and Paletwa town of the Chin state is the affected area (36,778+ 3,977).",MMR002Landmass affected,2022-05-09,Change in the data/methodology
Rakhine Conflict,MMR002,Myanmar,People displaced,1237785,UNHCR 14/03/2022; UNHCR (n.d.)[for MYS]; UNHCR 28/02/2022;  UNHCR 30/90/2022; OCHA 16/03/2022,Medium,2,"https://reliefweb.int/map/bangladesh/rohingya-refugee-responsebangladesh-rohingya-population-location-28-feb-2022; 

https://www.unhcr.org/figures-at-a-glance-in-malaysia.html;

https://www.unhcr.org/th/wp-content/uploads/sites/91/2022/03/Thailand_Myanmar_Border_Refugee_Population_Overview_February2022.pdf;

https://reliefweb.int/sites/reliefweb.int/files/resources/4%20pages%20online%20dashboard%20pdf%20-%20camp%20profile%20%28Q3-2021%29.pdf;

https://reliefweb.int/map/myanmar/myanmar-displacement-due-myanmar-armed-forces-arakan-army-conflict-rakhine-and-chin-20;



","Number of Rohingya refugees in Bangladesh and Malaysia (0 in Thailand): 923,179 + 103,560 = 1,026,739.
Protracted  IDPs in Rakhine: 133,294
IDPs in Rakhine due to Myanmar Armed Forces & Arakan Army conflict: 71,417
IDPs in Paletwa, Chin due to Myanmar Armed Forces & Arakan Army conflict: 6,335
Total: 1,237,785",MMR002People displaced,2022-05-09,Change in the data/methodology
Multiple crises in Myanmar,MMR001,Myanmar,Total population,55529284,Worldometer (n.d.). ,Medium,2,https://www.worldometers.info/world-population/myanmar-population/,"Total population mentioned in Worldometer + 470,000 stateless Rohingya population",MMR001Total population,2022-05-09,Change in the data/methodology
Multiple crises in Myanmar,MMR001,Myanmar,Landmass affected,661578,2014 Myanmar Census,High,1,http://themimu.info/census-data,Total area of the country.,MMR001Landmass affected,2022-05-09,Change in the data/methodology
Multiple crises in Myanmar,MMR001,Myanmar,People exposed,55482313,UNFPA 2015;  2014 Myanmar Population and Housing Census: Paletwa Township Report; HNO 2022; Worldometer (n.d.). ,Medium,2,"https://myanmar.unfpa.org/sites/default/files/pub-pdf/Rakhine%20State%20Census%20Report%20-%20ENGLISH-3.pdf;

https://dop.gov.mm/sites/dop.gov.mm/files/publication_docs/paletwa_0.pdf

https://reliefweb.int/sites/reliefweb.int/files/resources/mmr_humanitarian_needs_overview_2022.pdf;

https://www.worldometers.info/world-population/myanmar-population/","The total population exposed to all crises in Myanmar includes MMR002, MMR003, and MMR004.
People exposed (MMR002 + MMR003 + MMR004)",MMR001People exposed,2022-05-09,Change in the data/methodology
Multiple crises in Myanmar,MMR001,Myanmar,People affected,34974335,HNO 2022,Medium,2,https://reliefweb.int/sites/reliefweb.int/files/resources/mmr_humanitarian_needs_overview_2022.pdf,"The total population affected by all crises in Myanmar includes  MMR002, MMR003, and MMR004.
People affected (MMR002 + MMR003 + MMR004)",MMR001People affected,2022-05-09,Change in the data/methodology
Multiple crises in Myanmar,MMR001,Myanmar,People displaced,1836858,UNHCR 13/04/2022; OCHA 16/03/2022; OCHA 08/04/2022; HNO 2022,Medium,2,"https://reliefweb.int/map/myanmar/myanmar-emergency-overview-map-number-people-displaced-feb-2021-and-remain-displaced-35;
 https://reliefweb.int/map/myanmar/myanmar-displacement-due-myanmar-armed-forces-arakan-army-conflict-rakhine-and-chin-20;
 https://reliefweb.int/map/myanmar/myanmar-idp-sites-kachin-and-northern-shan-states-28-february-2022
","The total population displaced due to all crises in Myanmar includes  MMR002, MMR003, and MMR004.
People displaced (MMR002 + MMR003 + MMR004).",MMR001People displaced,2022-05-09,Change in the data/methodology
Multiple crises in Myanmar,MMR001,Myanmar,People in Need,14406335,HNO 2022; OCHA 16/03/2022,Medium,2,"https://reliefweb.int/sites/reliefweb.int/files/resources/mmr_humanitarian_needs_overview_2022.pdf;

https://reliefweb.int/sites/reliefweb.int/files/resources/2022_0314_MMR_Rakhine_and_Chin_Recent_Displacement%20map.pdf","The total number of people in need in the MMR002, MMR003, and MMR004 crises in Myanmar.
People in need (MMR002 + MMR003 + MMR004)",MMR001People in Need,2022-05-09,Change in the data/methodology
Multiple crises in Myanmar,MMR001,Myanmar,Minimal humanitarian conditions - Level 1,20507978,HNO 2022,Medium,2,https://reliefweb.int/sites/reliefweb.int/files/resources/mmr_humanitarian_needs_overview_2022.pdf,"The Total number of people in minimal humanitarian condition- level 1 in the MMR002, MMR003, and MMR004 crises in Myanmar.
(MMR002 + MMR003 + MMR004)",MMR001Minimal humanitarian conditions - Level 1,2022-05-09,Change in the data/methodology
Multiple crises in Myanmar,MMR001,Myanmar,Stressed humanitarian conditions - Level 2,20568000,HNO 2023,Medium,2,https://reliefweb.int/sites/reliefweb.int/files/resources/mmr_humanitarian_needs_overview_2022.pdf,"The Total number of people in stressed humanitarian conditions-level 2 in the MMR002, MMR003, and MMR004 crises in Myanmar.
(MMR002 + MMR003 + MMR004).",MMR001Stressed humanitarian conditions - Level 2,2022-05-09,Change in the data/methodology
Multiple crises in Myanmar,MMR001,Myanmar,Moderate humanitarian conditions - Level 3,2807000,HNO 2022,Medium,2,https://reliefweb.int/sites/reliefweb.int/files/resources/mmr_humanitarian_needs_overview_2022.pdf,"The Total number of people in moderate humanitarian conditions-level 3 in the MMR002, MMR003, and MMR004 crises in Myanmar.
(MMR002 + MMR003 + MMR004).",MMR001Moderate humanitarian conditions - Level 3,2022-05-09,Change in the data/methodology
Multiple crises in Myanmar,MMR001,Myanmar,Severe humanitarian conditions - Level 4,9137335,HNO 2022; OCHA 16/03/2022,Medium,2,"https://reliefweb.int/sites/reliefweb.int/files/resources/mmr_humanitarian_needs_overview_2022.pdf;

https://reliefweb.int/sites/reliefweb.int/files/resources/2022_0314_MMR_Rakhine_and_Chin_Recent_Displacement%20map.pdf","The Total number of people in severe humanitarian conditions-level 4 in the MMR002, MMR003, and MMR004 crises in Myanmar.
(MMR002 + MMR003 + MMR004).",MMR001Severe humanitarian conditions - Level 4,2022-05-09,Change in the data/methodology
Multiple crises in Myanmar,MMR001,Myanmar,Extreme humanitarian conditions - Level 5,2462000,HNO 2022,Medium,2,https://reliefweb.int/sites/reliefweb.int/files/resources/mmr_humanitarian_needs_overview_2022.pdf,"The Total number of people in extreme humanitarian conditions-level 5 in the MMR002, MMR003, and MMR004 crises in Myanmar.
(MMR002 + MMR003 + MMR004)",MMR001Extreme humanitarian conditions - Level 5,2022-05-09,Change in the data/methodology
