Crisis,Crisis ID,Country,Indicator,Figure,Source and Date,Reliability,Reliability Score,Link,Justification,Helper,Date of entry,Type of entry
Complex crisis in Colombia,COL001,Colombia,Extreme humanitarian conditions - Level 5,394000,OCHA 13/03/2023,High,1,https://monitor.salahumanitaria.co/ ;  https://www.humanitarianresponse.info/sites/www.humanitarianresponse.info/files/documents/files/colombia_hno2023_summary_en_vf.pdf,Figure corresponds to 'Persons in critic need' figure,COL001Extreme humanitarian conditions - Level 5,2023-07-31,Change in the data/methodology
Complex crisis in Colombia,COL001,Colombia,Crisis affected groups,3,OCHA 13/03/2023,High,1,https://monitor.salahumanitaria.co/ ;  https://www.humanitarianresponse.info/sites/www.humanitarianresponse.info/files/documents/files/colombia_hno2023_summary_en_vf.pdf,"Host, Non-host, IDPs",COL001Crisis affected groups,2023-07-31,Change in the data/methodology
Complex crisis in Colombia,COL001,Colombia,People facing limited access constraints,x,X,x,x,X,"No data available for July 2023 update
 ",COL001People facing limited access constraints,2023-07-31,Humanitarian development
Complex crisis in Colombia,COL001,Colombia,People facing restricted access constraints,x,X,x,x,X,"No data available for July 2023 update
 ",COL001People facing restricted access constraints,2023-07-31,Humanitarian development
Complex crisis in Colombia,COL001,Colombia,Illness cases reported,x,X,x,x,X,"No data available for July 2023 update
 ",COL001Illness cases reported,2023-07-31,Humanitarian development
Complex crisis in Colombia,COL001,Colombia,Buildings damaged,96400,OCHA 13/03/2023,High,1,https://monitor.salahumanitaria.co/ ;  https://www.humanitarianresponse.info/sites/www.humanitarianresponse.info/files/documents/files/colombia_hno2023_summary_en_vf.pdf,This figure corresponds to the partial or total damages of houses because events derived from climate disasters,COL001Buildings damaged,2023-07-31,Change in the data/methodology
Complex crisis in Colombia,COL001,Colombia,Buildings destroyed,x,x,x,x,x,"No data available for July 2023 update
 ",COL001Buildings destroyed,2023-07-31,Humanitarian development
Complex crisis in Colombia,COL001,Colombia,Buildings in affected area,x,x,x,x,x,"No data available for July 2023 update
 ",COL001Buildings in affected area,2023-07-31,Humanitarian development
Complex crisis in Colombia,COL001,Colombia,Economic Losses,x,x,x,x,x,"No data available for July 2023 update
 ",COL001Economic Losses,2023-07-31,Humanitarian development
Venezuela displacement in Colombia,COL002,Colombia,Total population,51600000,OCHA 13/03/2023,High,1,https://www.humanitarianresponse.info/sites/www.humanitarianresponse.info/files/documents/files/colombia_hno2023_summary_en_vf.pdf,Total Population Figure taken from HNO 2023,COL002Total population,2023-07-31,Change in the data/methodology
Venezuela displacement in Colombia,COL002,Colombia,Landmass affected,1109500,World Bank 01/01/2021,High,1,World Bank 2021,Country total landmass,COL002Landmass affected,2023-07-31,Change in the data/methodology
Venezuela displacement in Colombia,COL002,Colombia,People exposed,36416719,R4V 07/03/2023,High,1,https://www.r4v.info/es/rmrp2023-2024,"The figure corresponds to the population of the departments with larges PIN population according r4v:  Antioquia (6994792), Arauca (308301) , Atlantico (2835509), Bogotá (7968095), Bolívar (2258928), César (1359719), Cunidnamarca (3577177), La Guajira (1015909),  Magdalena (1476665), Norte de Santander (1658835), Santander  (2340657)and Valle del Cauca (4622132)",COL002People exposed,2023-07-31,Humanitarian development
Venezuela displacement in Colombia,COL002,Colombia,People affected,5780000,R4V 12/06/2023; R4V 07/03/2023 ; ,Medium ,2,https://www.r4v.info/es/rmrp2023-2024; https://www.r4v.info/es/document/r4v-america-latina-y-el-caribe-refugiados-y-migrantes-venezolanos-en-la-region-may-2023,The figure is carried out by taking the total Venezuelan population reported by R4V(2480000); plus estimations about the population in transit (420000); Pendular (1900000) and returns (980000),COL002People affected,2023-07-31,Change in the data/methodology
Venezuela displacement in Colombia,COL002,Colombia,People displaced,2480000,"R4V 12/06/2023
",Medium ,2,https://www.r4v.info/es/document/r4v-america-latina-y-el-caribe-refugiados-y-migrantes-venezolanos-en-la-region-may-2023,Venezuelan population living in Colombia according to  R4V,COL002People displaced,2023-07-31,Change in the data/methodology
Venezuela displacement in Colombia,COL002,Colombia,Injuries reported,x,X,x,x,X,"No data available for July 2023 update
 ",COL002Injuries reported,2023-07-31,Humanitarian development
Venezuela displacement in Colombia,COL002,Colombia,Fatalities reported,111,Missing Migrants 25/07/2023,Low,3,https://missingmigrants.iom.int/,111 Venezuelan migrants fatalities in Colombia reported since 2015 by Missing Migrants,COL002Fatalities reported,2023-07-31,Humanitarian development
Venezuela displacement in Colombia,COL002,Colombia,Fatalities in all crises,3178,"OCHA 13/03/2023; Indepaz 12/07/2023; Missing Migrants 25/07/2023
",High,1,https://monitor.salahumanitaria.co/ ;  https://www.humanitarianresponse.info/sites/www.humanitarianresponse.info/files/documents/files/colombia_hno2023_summary_en_vf.pdf,"The figure corresponds to the OCHA register in 2022 of 2746 homicides of protected persons, plus 210 massacres, plus 28 political homicides, and 7 death in Belic actions. Plus 112 victims of massacres from January to May 2023, plus 64 social leaders and human rights defenders Killed, plus 11 ex-guerilla members assassinated",COL002Fatalities in all crises,2023-07-31,Change in the data/methodology
Venezuela displacement in Colombia,COL002,Colombia,People in Need,5400000,OCHA 13/03/2023,High,1,https://www.humanitarianresponse.info/sites/www.humanitarianresponse.info/files/documents/files/colombia_hno_2023_es.pdf,People in neeed accoridng OCHA,COL002People in Need,2023-07-31,Change in the data/methodology
Venezuela displacement in Colombia,COL002,Colombia,Minimal humanitarian conditions - Level 1,30636719,OCHA 13/03/2023,Medium ,2,https://www.humanitarianresponse.info/sites/www.humanitarianresponse.info/files/documents/files/colombia_hno_2023_es.pdf,Calculated by people exposed minus people affected,COL002Minimal humanitarian conditions - Level 1,2023-07-31,Change in the data/methodology
Venezuela displacement in Colombia,COL002,Colombia,Stressed humanitarian conditions - Level 2,380000,OCHA 13/03/2023,Medium ,2,https://www.humanitarianresponse.info/sites/www.humanitarianresponse.info/files/documents/files/colombia_hno_2023_es.pdf,"People affected minus people in need
",COL002Stressed humanitarian conditions - Level 2,2023-07-31,Change in the data/methodology
Venezuela displacement in Colombia,COL002,Colombia,Moderate humanitarian conditions - Level 3,5400000,OCHA 13/03/2023,Medium ,2,https://www.humanitarianresponse.info/sites/www.humanitarianresponse.info/files/documents/files/colombia_hno_2023_es.pdf,"People in need according OCHA
",COL002Moderate humanitarian conditions - Level 3,2023-07-31,Change in the data/methodology
Venezuela displacement in Colombia,COL002,Colombia,Severe humanitarian conditions - Level 4,0,X,x,x,X,"No data available for July 2023 update
 ",COL002Severe humanitarian conditions - Level 4,2023-07-31,Humanitarian development
Venezuela displacement in Colombia,COL002,Colombia,Extreme humanitarian conditions - Level 5,0,X,x,x,X,"No data available for July 2023 update
 ",COL002Extreme humanitarian conditions - Level 5,2023-07-31,Humanitarian development
Venezuela displacement in Colombia,COL002,Colombia,Crisis affected groups,3,OCHA 13/03/2023,High,1,https://www.humanitarianresponse.info/sites/www.humanitarianresponse.info/files/documents/files/colombia_hno_2023_es.pdf,"hosts, non-hosts, IDPs",COL002Crisis affected groups,2023-07-31,Change in the data/methodology
Venezuela displacement in Colombia,COL002,Colombia,Illness cases reported,x,"x
",x,x,x,"No data available for July 2023 update
 ",COL002Illness cases reported,2023-07-31,Humanitarian development
Venezuela displacement in Colombia,COL002,Colombia,Buildings damaged,x,"x
",x,x,x,"No data available for July 2023 update
 ",COL002Buildings damaged,2023-07-31,Humanitarian development
Venezuela displacement in Colombia,COL002,Colombia,Buildings destroyed,x,"x
",x,x,x,"No data available for July 2023 update
 ",COL002Buildings destroyed,2023-07-31,Humanitarian development
Venezuela displacement in Colombia,COL002,Colombia,Buildings in affected area,x,"x
",x,x,x,"No data available for July 2023 update
 ",COL002Buildings in affected area,2023-07-31,Humanitarian development
Venezuela displacement in Colombia,COL002,Colombia,Economic Losses,x,"x
",x,x,x,"No data available for July 2023 update
 ",COL002Economic Losses,2023-07-31,Humanitarian development
Complex crisis in Venezuela,VEN001,Venezuela,Total population,28301696,World Bank 31/12/2022,Medium ,2,https://data.worldbank.org/indicator/SP.POP.TOTL?locations=VE,The population figure is taken from the last update of World Bank about total population in the contry for 2023,VEN001Total population,2023-07-31,Change in the data/methodology
Complex crisis in Venezuela,VEN001,Venezuela,Landmass affected,882050,World Bank 01/01/2021,Medium ,2,https://data.worldbank.org/indicator/SP.POP.TOTL?locations=VE,The landmass figure is taken form World Bank last updated numbers,VEN001Landmass affected,2023-07-31,Change in the data/methodology
Complex crisis in Venezuela,VEN001,Venezuela,People exposed,28301696,World Bank 31/12/2022,Medium,2,https://www.worldometers.info/world-population/haiti-population/   https://gho.unocha.org/haiti,The population figure is taken from the last update of the World Bank about the total population in the country for 2023. All the population of the country is exposed to this crisis.,VEN001People exposed,2023-07-31,Change in the data/methodology
Complex crisis in Venezuela,VEN001,Venezuela,People affected,16690000,OCHA 01/12/2022; USAID 22/06/2023; FEWSNET 01/05/2023,Low,3,https://reliefweb.int/report/world/global-humanitarian-overview-2023-enaresfr ; https://reliefweb.int/report/venezuela-bolivarian-republic/venezuela-regional-crisis-complex-emergency-fact-sheet-3-fiscal-year-fy-2023 ;  https://fews.net/sites/default/files/2023-05/May%202023_FAOB.pdf,"The figure is the sum of levels 2, 3, 4, and 5.",VEN001People affected,2023-07-31,Change in the data/methodology
Complex crisis in Venezuela,VEN001,Venezuela,People displaced,13000,IOM 17/03/2023,Medium,2,https://crisisresponse.iom.int/index.php/response/venezuela-bolivarian-republic-crisis-response-plan-2023,The figure is the figure if IDPS for 2022 (13000),VEN001People displaced,2023-07-31,Humanitarian development
Complex crisis in Venezuela,VEN001,Venezuela,Injuries reported,x,X,x,x,X,"No data available for July 2023 update
 ",VEN001Injuries reported,2023-07-31,Humanitarian development
Complex crisis in Venezuela,VEN001,Venezuela,Fatalities reported,688,ACLED 21/07/2023,High,1,https://acleddata.com/dashboard/#/dashboard,Fatalities reported by acled between 21/07/2022 to 21/07/2023,VEN001Fatalities reported,2023-07-31,Humanitarian development
Complex crisis in Venezuela,VEN001,Venezuela,Fatalities in all crises,688,ACLED 21/07/2023,High,1,https://acleddata.com/dashboard/#/dashboard,Fatalities reported by acled between 21/07/2022 to 21/07/2023,VEN001Fatalities in all crises,2023-07-31,Humanitarian development
Complex crisis in Venezuela,VEN001,Venezuela,People in Need,7700000,OCHA 22/06/2023,Medium,2,https://reliefweb.int/report/venezuela-bolivarian-republic/venezuela-regional-crisis-complex-emergency-fact-sheet-3-fiscal-year-fy-2023,People in need reported by USAID ,VEN001People in Need,2023-07-31,Change in the data/methodology
Complex crisis in Venezuela,VEN001,Venezuela,Minimal humanitarian conditions - Level 1,11611696,OCHA 01/12/2022; USAID 22/06/2023; FEWSNET 01/05/2023,Medium,2,https://reliefweb.int/report/world/global-humanitarian-overview-2023-enaresfr ; https://reliefweb.int/report/venezuela-bolivarian-republic/venezuela-regional-crisis-complex-emergency-fact-sheet-3-fiscal-year-fy-2023 ;  https://fews.net/sites/default/files/2023-05/May%202023_FAOB.pdf,"The figure was carried out according to INFORM Severity index methodology, namely: (people exposed minus people affected). This figure changed because of the update of the figure of the total population and people exposed for July 2023",VEN001Minimal humanitarian conditions - Level 1,2023-07-31,Change in the data/methodology
Complex crisis in Venezuela,VEN001,Venezuela,Stressed humanitarian conditions - Level 2,8990000,OCHA 01/12/2022; USAID 22/06/2023; FEWSNET 01/05/2023,Medium,2,https://reliefweb.int/report/world/global-humanitarian-overview-2023-enaresfr ; https://reliefweb.int/report/venezuela-bolivarian-republic/venezuela-regional-crisis-complex-emergency-fact-sheet-3-fiscal-year-fy-2023 ;  https://fews.net/sites/default/files/2023-05/May%202023_FAOB.pdf,The figure carried out taking Population estimations in IPC Phase 2 according FEWSNET,VEN001Stressed humanitarian conditions - Level 2,2023-07-31,Change in the data/methodology
