id,country,iso3,latitude,longitude,centroid,role,displacement_type,qualifier,figure,displacement_date,displacement_start_date,displacement_end_date,year,event_id,event_name,event_start_date,event_end_date,category,subcategory,type,subtype,sources,source_url,locations_name,locations_coordinates,locations_accuracy,locations_type,displacement_occurred,created_at,description,link,combined_type
148121.0,Ukraine,UKR,47.96067,37.834438,"[47.96067, 37.834438]",Recommended figure,Conflict,total,343,2024-05-08 00:00:00,2024-05-08 00:00:00,2024-05-08 00:00:00,2024,22790.0,Ukraine: International armed conflict (IAC) - Donetsk - 2024,2024-01-01 00:00:00,2024-12-31 00:00:00,Unknown,Unknown,Unknown,Unknown,National Police of Ukraine,https://www.npu.gov.ua/news/okupanty-atakuvaly-shist-naselenykh-punktiv-donechchyny-poperedno-bez-postrazhdalykh,"Donetsk Oblast, Ukraine","47.96067, 37.834438",State/Region/Province (ADM1),Origin,Displacement without preventive evacuations reported,2024-05-15T13:24:45.413313Z,"Ukraine: 343 displacements (evacuated), 08 May - 08 May. According to the National Police of Ukraine, 343 people have been evacuated in Donetsk Oblast on 08 May due to military operations.",https://www.npu.gov.ua/news/okupanty-atakuvaly-shist-naselenykh-punktiv-donechchyny-poperedno-bez-postrazhdalykh,Conflict
148119.0,Ukraine,UKR,51.237358,33.808262,"[51.237358, 33.808262]",Recommended figure,Conflict,more than or equal to,2,2024-05-08 00:00:00,2024-05-08 00:00:00,2024-05-08 00:00:00,2024,20827.0,Ukraine: International armed conflict (IAC)  - Countrywide - 2024,2024-01-01 00:00:00,2024-12-31 00:00:00,Unknown,Unknown,Unknown,Unknown,Regional Government,https://t.me/Sumy_news_ODA/26163,"Sumy Oblast, Ukraine","51.237358, 33.808262",State/Region/Province (ADM1),Origin,Displacement without preventive evacuations reported,2024-05-15T13:17:44.108185Z,"Ukraine: 2 displacements (evacuated), 08 May - 08 May. According to the Sumy Regional Military Administration, people were evacuated from settlements neer the border on May 8 due to military operations.",https://t.me/Sumy_news_ODA/26163,Conflict
148117.0,Ukraine,UKR,48.496819,31.865931,"[48.496819, 31.865931]",Recommended figure,Conflict,total,33,2024-05-08 00:00:00,2024-05-08 00:00:00,2024-05-08 00:00:00,2024,20827.0,Ukraine: International armed conflict (IAC)  - Countrywide - 2024,2024-01-01 00:00:00,2024-12-31 00:00:00,Unknown,Unknown,Unknown,Unknown,State Emergency Service of Ukraine (SESU),https://t.me/dsns_telegram/27897,"Kirovohrad Oblast, Ukraine","48.496819, 31.865931",State/Region/Province (ADM1),Origin,Unknown,2024-05-15T12:48:28.145458Z,"Ukraine: 33 displacements (destroyed housing), 08 May - 08 May. According to the State Emergency Service of Ukraine (SESU), 13 homes were destroyed in Kirovohrad Oblast on May 8 due to military operations.",https://t.me/dsns_telegram/27897,Conflict
147833.0,Ukraine,UKR,50.203121,36.42231,"[50.203121, 36.42231]",Recommended figure,Conflict,total,30,2024-05-08 00:00:00,2024-05-08 00:00:00,2024-05-08 00:00:00,2024,20827.0,Ukraine: International armed conflict (IAC)  - Countrywide - 2024,2024-01-01 00:00:00,2024-12-31 00:00:00,Unknown,Unknown,Unknown,Unknown,Regional Government,https://t.me/synegubov/9402,"Lyptsi, Kharkiv Raion, Kharkiv Oblast, Ukraine","50.203121, 36.42231",County/City/town/Village/Woreda (ADM3),Origin,Displacement without preventive evacuations reported,2024-05-13T10:56:18.969137Z,"Ukraine: 30 displacements (evacuated), 08 May - 08 May. According to the regional governor, 30 children were evacuated from Lyptsi (Kharkiv) on May 8 due to military operations.",https://t.me/synegubov/9402,Conflict
147832.0,Ukraine,UKR,50.107559,36.120831,"[50.107559, 36.120831]",Recommended figure,Conflict,total,64,2024-05-08 00:00:00,2024-05-08 00:00:00,2024-05-08 00:00:00,2024,20827.0,Ukraine: International armed conflict (IAC)  - Countrywide - 2024,2024-01-01 00:00:00,2024-12-31 00:00:00,Unknown,Unknown,Unknown,Unknown,Regional Government,https://t.me/synegubov/9402,"Derhachi, Derhachi Raion, Kharkiv Oblast, Ukraine","50.107559, 36.120831",County/City/town/Village/Woreda (ADM3),Origin,Displacement without preventive evacuations reported,2024-05-13T10:56:18.909256Z,"Ukraine: 64 displacements (evacuated), 08 May - 08 May. According to the regional governor, 64 children were evacuated from Derhachi (Kharkiv) on May 8 due to military operations.",https://t.me/synegubov/9402,Conflict
147831.0,Ukraine,UKR,49.63932,37.331539,"[49.63932, 37.331539]",Recommended figure,Conflict,total,4,2024-05-08 00:00:00,2024-05-08 00:00:00,2024-05-08 00:00:00,2024,20827.0,Ukraine: International armed conflict (IAC)  - Countrywide - 2024,2024-01-01 00:00:00,2024-12-31 00:00:00,Unknown,Unknown,Unknown,Unknown,Regional Government,https://t.me/synegubov/9402,"Borivske, Shevchenkove Raion, Kharkiv Oblast, Ukraine","49.63932, 37.331539",County/City/town/Village/Woreda (ADM3),Origin,Displacement without preventive evacuations reported,2024-05-13T10:56:18.856263Z,"Ukraine: 4 displacements (evacuated), 08 May - 08 May. According to the regional governor, 4 children were evacuated from Borivske (Kharkiv) on May 8 due to military operations.",https://t.me/synegubov/9402,Conflict
147830.0,Ukraine,UKR,50.28587,35.98354,"[50.28587, 35.98354]",Recommended figure,Conflict,total,15,2024-05-08 00:00:00,2024-05-08 00:00:00,2024-05-08 00:00:00,2024,20827.0,Ukraine: International armed conflict (IAC)  - Countrywide - 2024,2024-01-01 00:00:00,2024-12-31 00:00:00,Unknown,Unknown,Unknown,Unknown,Regional Government,https://t.me/synegubov/9402,"Zolochiv, Zolochiv Raion, Kharkiv Oblast, Ukraine","50.28587, 35.98354",County/City/town/Village/Woreda (ADM3),Origin,Displacement without preventive evacuations reported,2024-05-13T10:56:18.791501Z,"Ukraine: 15 displacements (evacuated), 08 May - 08 May. According to the regional governor, 15 children were evacuated from Zlochiv (Kharkiv) on May 8 due to military operations.",https://t.me/synegubov/9402,Conflict
148120.0,Ukraine,UKR,47.96067,37.834438,"[47.96067, 37.834438]",Recommended figure,Conflict,total,506,2024-05-07 00:00:00,2024-05-07 00:00:00,2024-05-07 00:00:00,2024,22790.0,Ukraine: International armed conflict (IAC) - Donetsk - 2024,2024-01-01 00:00:00,2024-12-31 00:00:00,Unknown,Unknown,Unknown,Unknown,National Police of Ukraine,https://www.npu.gov.ua/news/zahynula-liudyna-shche-4-myrnykh-zhyteliv-donechchyny-poraneni-naslidky-ahresii-rosii-za-dobu,"Donetsk Oblast, Ukraine","47.96067, 37.834438",State/Region/Province (ADM1),Origin,Displacement without preventive evacuations reported,2024-05-15T13:23:27.088777Z,"Ukraine: 506 displacements (evacuated), 07 May - 07 May. According to the National Police of Ukraine, 506 people have been evacuated in Donetsk Oblast on 07 May due to military operations.",https://www.npu.gov.ua/news/zahynula-liudyna-shche-4-myrnykh-zhyteliv-donechchyny-poraneni-naslidky-ahresii-rosii-za-dobu,Conflict
147423.0,Ukraine,UKR,47.96067,37.834438,"[47.96067, 37.834438]",Recommended figure,Conflict,total,57,2024-05-06 00:00:00,2024-05-06 00:00:00,2024-05-06 00:00:00,2024,22790.0,Ukraine: International armed conflict (IAC) - Donetsk - 2024,2024-01-01 00:00:00,2024-12-31 00:00:00,Unknown,Unknown,Unknown,Unknown,National Police of Ukraine,https://www.npu.gov.ua/news/odna-liudyna-zahynula-ta-shestero-zaznaly-poranen-na-donechchyni-vnaslidok-rosiiskykh-atak,"Donetsk Oblast, Ukraine","47.96067, 37.834438",State/Region/Province (ADM1),Origin,Displacement without preventive evacuations reported,2024-05-06T11:58:38.972029Z,"Ukraine: 57 displacements (evacuated), 06 May - 06 May. According to the National Police of Ukraine, 57 people have been evacuated in Donetsk Oblast on 06 May due to military operations.",https://www.npu.gov.ua/news/odna-liudyna-zahynula-ta-shestero-zaznaly-poranen-na-donechchyni-vnaslidok-rosiiskykh-atak,Conflict
147422.0,Ukraine,UKR,47.96067,37.834438,"[47.96067, 37.834438]",Recommended figure,Conflict,total,120,2024-05-05 00:00:00,2024-05-05 00:00:00,2024-05-05 00:00:00,2024,22790.0,Ukraine: International armed conflict (IAC) - Donetsk - 2024,2024-01-01 00:00:00,2024-12-31 00:00:00,Unknown,Unknown,Unknown,Unknown,National Police of Ukraine,https://www.npu.gov.ua/news/vid-ruk-okupantiv-zahynuly-troie-myrnykh-zhyteliv-donechchyny-shche-dvoie-travmovani,"Donetsk Oblast, Ukraine","47.96067, 37.834438",State/Region/Province (ADM1),Origin,Displacement without preventive evacuations reported,2024-05-06T11:57:05.756036Z,"Ukraine: 120 displacements (evacuated), 05 May - 05 May. According to the National Police of Ukraine, 120 people have been evacuated in Donetsk Oblast on 05 May due to military operations.",https://www.npu.gov.ua/news/vid-ruk-okupantiv-zahynuly-troie-myrnykh-zhyteliv-donechchyny-shche-dvoie-travmovani,Conflict
147420.0,Ukraine,UKR,47.96067,37.834438,"[47.96067, 37.834438]",Recommended figure,Conflict,total,325,2024-05-04 00:00:00,2024-05-04 00:00:00,2024-05-04 00:00:00,2024,22790.0,Ukraine: International armed conflict (IAC) - Donetsk - 2024,2024-01-01 00:00:00,2024-12-31 00:00:00,Unknown,Unknown,Unknown,Unknown,National Police of Ukraine,https://www.npu.gov.ua/news/troie-meshkantsiv-donechchyny-zahynuly-ta-semero-zaznaly-poranen-vnaslidok-rosiiskykh-atak,"Donetsk Oblast, Ukraine","47.96067, 37.834438",State/Region/Province (ADM1),Origin,Displacement without preventive evacuations reported,2024-05-06T11:55:18.705570Z,"Ukraine: 325 displacements (evacuated), 04 May - 04 May. According to the National Police of Ukraine, 325 people have been evacuated in Donetsk Oblast on 04 May due to military operations.",https://www.npu.gov.ua/news/troie-meshkantsiv-donechchyny-zahynuly-ta-semero-zaznaly-poranen-vnaslidok-rosiiskykh-atak,Conflict
147400.0,Ukraine,UKR,50.006351,36.168079,"[50.006351, 36.168079]",Recommended figure,Conflict,total,5,2024-05-03 00:00:00,2024-05-03 00:00:00,2024-05-03 00:00:00,2024,20827.0,Ukraine: International armed conflict (IAC)  - Countrywide - 2024,2024-01-01 00:00:00,2024-12-31 00:00:00,Unknown,Unknown,Unknown,Unknown,National Police of Ukraine,https://www.npu.gov.ua/news/u-rezultati-obstrilu-kharkova-odna-zhinka-zahynula-dvoie-cholovikiv-travmovani-politsiia-zadokumentuvala-naslidky-vorozhoho-udaru,"Kholodnohirskiy Raion, Kharkiv, Kharkiv city rada, Kharkiv Oblast, Ukraine","50.006351, 36.168079",Point,Origin,Unknown,2024-05-06T09:46:59.452308Z,"Ukraine: 5 displacements (destroyed housing), 03 May - 03 May. According to the National Police of Ukraine, 2 homes were destroyed in the Kholodnohirsky district of Kharkiv on May 3 due to shelling.",https://www.npu.gov.ua/news/u-rezultati-obstrilu-kharkova-odna-zhinka-zahynula-dvoie-cholovikiv-travmovani-politsiia-zadokumentuvala-naslidky-vorozhoho-udaru,Conflict
147419.0,Ukraine,UKR,47.96067,37.834438,"[47.96067, 37.834438]",Recommended figure,Conflict,total,236,2024-05-03 00:00:00,2024-05-03 00:00:00,2024-05-03 00:00:00,2024,22790.0,Ukraine: International armed conflict (IAC) - Donetsk - 2024,2024-01-01 00:00:00,2024-12-31 00:00:00,Unknown,Unknown,Unknown,Unknown,National Police of Ukraine,https://www.npu.gov.ua/news/na-donechchyni-rosiiski-okupanty-vbyly-12-richnu-divchynku-ta-zhinku,"Donetsk Oblast, Ukraine","47.96067, 37.834438",State/Region/Province (ADM1),Origin,Displacement without preventive evacuations reported,2024-05-06T11:53:57.143753Z,"Ukraine: 236 displacements (evacuated), 03 May - 03 May. According to the National Police of Ukraine, 236 people have been evacuated in Donetsk Oblast on 03 May due to military operations.",https://www.npu.gov.ua/news/na-donechchyni-rosiiski-okupanty-vbyly-12-richnu-divchynku-ta-zhinku,Conflict
147417.0,Ukraine,UKR,47.96067,37.834438,"[47.96067, 37.834438]",Recommended figure,Conflict,total,338,2024-05-02 00:00:00,2024-05-02 00:00:00,2024-05-02 00:00:00,2024,22790.0,Ukraine: International armed conflict (IAC) - Donetsk - 2024,2024-01-01 00:00:00,2024-12-31 00:00:00,Unknown,Unknown,Unknown,Unknown,National Police of Ukraine,https://www.npu.gov.ua/news/chetvero-meshkantsiv-donechchyny-zahynuly-ta-visim-zaznaly-poranen-vnaslidok-rosiiskykh-obstriliv,"Donetsk Oblast, Ukraine","47.96067, 37.834438",State/Region/Province (ADM1),Origin,Displacement without preventive evacuations reported,2024-05-06T11:49:01.632995Z,"Ukraine: 338 displacements (evacuated), 02 May - 02 May. According to the National Police of Ukraine, 338 people have been evacuated in Donetsk Oblast on 02 May due to military operations.",https://www.npu.gov.ua/news/chetvero-meshkantsiv-donechchyny-zahynuly-ta-visim-zaznaly-poranen-vnaslidok-rosiiskykh-obstriliv,Conflict
147418.0,Ukraine,UKR,47.96067,37.834438,"[47.96067, 37.834438]",Recommended figure,Conflict,total,216,2024-05-01 00:00:00,2024-05-01 00:00:00,2024-05-01 00:00:00,2024,22790.0,Ukraine: International armed conflict (IAC) - Donetsk - 2024,2024-01-01 00:00:00,2024-12-31 00:00:00,Unknown,Unknown,Unknown,Unknown,National Police of Ukraine,https://www.npu.gov.ua/news/chetvero-meshkantsiv-donechchyny-zahynuly-ta-visim-zaznaly-poranen-vnaslidok-rosiiskykh-obstriliv,"Donetsk Oblast, Ukraine","47.96067, 37.834438",State/Region/Province (ADM1),Origin,Displacement without preventive evacuations reported,2024-05-06T11:49:01.698361Z,"Ukraine: 216 displacements (evacuated), 01 May - 01 May. According to the National Police of Ukraine, 338 people have been evacuated in Donetsk Oblast on 01 May due to military operations.",https://www.npu.gov.ua/news/chetvero-meshkantsiv-donechchyny-zahynuly-ta-visim-zaznaly-poranen-vnaslidok-rosiiskykh-obstriliv,Conflict
147411.0,Ukraine,UKR,47.14571,35.73764,"[47.14571, 35.73764]",Triangulation,Conflict,total,28,2024-05-01 00:00:00,2024-05-01 00:00:00,2024-05-01 00:00:00,2024,20827.0,Ukraine: International armed conflict (IAC)  - Countrywide - 2024,2024-01-01 00:00:00,2024-12-31 00:00:00,Unknown,Unknown,Unknown,Unknown,National Police of Ukraine,https://www.npu.gov.ua/news/za-dobu-zaporizki-slidchi-zadokumentuvaly-naslidky-368-vorozhykh-vluchan,"Zaporizhia Oblast, Ukraine","47.14571, 35.73764",State/Region/Province (ADM1),Origin,Unknown,2024-05-06T11:29:00.848193Z,"Ukraine: 28 displacements (destroyed housing), 01 May - 01 May. According to the National Police of Ukraine, 11 residential buildings were destroyed on May 1 due to military operations.",https://www.npu.gov.ua/news/za-dobu-zaporizki-slidchi-zadokumentuvaly-naslidky-368-vorozhykh-vluchan,Conflict
146779.0,Ukraine,UKR,47.96067,37.834438,"[47.96067, 37.834438]",Recommended figure,Conflict,total,74,2024-04-29 00:00:00,2024-04-29 00:00:00,2024-04-29 00:00:00,2024,22790.0,Ukraine: International armed conflict (IAC) - Donetsk - 2024,2024-01-01 00:00:00,2024-12-31 00:00:00,Unknown,Unknown,Unknown,Unknown,National Police of Ukraine,https://www.npu.gov.ua/news/donechchyna-pid-vohnem-za-dobu-rosiiany-poranyly-trokh-liudei,"Donetsk Oblast, Ukraine","47.96067, 37.834438",State/Region/Province (ADM1),Origin,Displacement without preventive evacuations reported,2024-04-29T09:41:46.489767Z,"Ukraine: 74 displacements (evacuated), 29 April - 29 April. According to the National Police of Ukraine, 74 people have been evacuated in Donetsk Oblast on 29 April due to military operations.",https://www.npu.gov.ua/news/donechchyna-pid-vohnem-za-dobu-rosiiany-poranyly-trokh-liudei,Conflict
147405.0,Ukraine,UKR,47.14571,35.73764,"[47.14571, 35.73764]",Recommended figure,Conflict,more than or equal to,5,2024-04-29 00:00:00,2024-04-29 00:00:00,2024-04-29 00:00:00,2024,20827.0,Ukraine: International armed conflict (IAC)  - Countrywide - 2024,2024-01-01 00:00:00,2024-12-31 00:00:00,Unknown,Unknown,Unknown,Unknown,National Police of Ukraine,https://www.npu.gov.ua/news/na-zaporizhzhi-politseiski-zadokumentuvaly-naslidky-254-vluchan-po-7-naselenykh-punktakh,"Zaporizhia Oblast, Ukraine","47.14571, 35.73764",State/Region/Province (ADM1),Origin,Unknown,2024-05-06T09:57:20.200561Z,"Ukraine: 5 displacements (destroyed housing), 29 April - 29 April. According to the National Police of Ukraine, residential buildings were destroyed in Zaporizhia Oblast on April 29 due to military operations.",https://www.npu.gov.ua/news/na-zaporizhzhi-politseiski-zadokumentuvaly-naslidky-254-vluchan-po-7-naselenykh-punktakh,Conflict
146778.0,Ukraine,UKR,47.96067,37.834438,"[47.96067, 37.834438]",Recommended figure,Conflict,total,126,2024-04-28 00:00:00,2024-04-28 00:00:00,2024-04-28 00:00:00,2024,22790.0,Ukraine: International armed conflict (IAC) - Donetsk - 2024,2024-01-01 00:00:00,2024-12-31 00:00:00,Unknown,Unknown,Unknown,Unknown,National Police of Ukraine,https://www.npu.gov.ua/news/dvoie-meshkantsiv-donechchyny-zaznaly-poranen-vnaslidok-rosiiskykh-bombarduvan,"Donetsk Oblast, Ukraine","47.96067, 37.834438",State/Region/Province (ADM1),Origin,Displacement without preventive evacuations reported,2024-04-29T09:40:12.087410Z,"Ukraine: 126 displacements (evacuated), 28 April - 28 April. According to the National Police of Ukraine, 126 people have been evacuated in Donetsk Oblast on 28 April due to military operations.",https://www.npu.gov.ua/news/dvoie-meshkantsiv-donechchyny-zaznaly-poranen-vnaslidok-rosiiskykh-bombarduvan,Conflict
146786.0,Ukraine,UKR,50.286591,36.95269,"[50.286591, 36.95269]",Recommended figure,Conflict,more than or equal to,2,2024-04-27 00:00:00,2024-04-27 00:00:00,2024-04-27 00:00:00,2024,20827.0,Ukraine: International armed conflict (IAC)  - Countrywide - 2024,2024-01-01 00:00:00,2024-12-31 00:00:00,Unknown,Unknown,Unknown,Unknown,State Emergency Service of Ukraine (SESU),https://t.me/dsns_telegram/27529,"Vovchansk, Vovchansk Raion, Kharkiv Oblast, Ukraine","50.286591, 36.95269",County/City/town/Village/Woreda (ADM3),Origin,Unknown,2024-04-29T10:01:06.601120Z,"Ukraine: 2 displacements (destroyed housing), 27 April - 27 April. According to the State Emergency Service of Ukraine (SESU), residential buildings were destroyed in Vovchansk on April 27 due to military operations.",https://t.me/dsns_telegram/27529,Conflict
146777.0,Ukraine,UKR,47.96067,37.834438,"[47.96067, 37.834438]",Recommended figure,Conflict,total,240,2024-04-27 00:00:00,2024-04-27 00:00:00,2024-04-27 00:00:00,2024,22790.0,Ukraine: International armed conflict (IAC) - Donetsk - 2024,2024-01-01 00:00:00,2024-12-31 00:00:00,Unknown,Unknown,Unknown,Unknown,National Police of Ukraine,https://www.npu.gov.ua/news/okupanty-atakuvaly-12-naselenykh-punktiv-donechchyny-poraneno-trokh-myrnykh-zhyteliv,"Donetsk Oblast, Ukraine","47.96067, 37.834438",State/Region/Province (ADM1),Origin,Displacement without preventive evacuations reported,2024-04-29T09:36:51.342997Z,"Ukraine: 240 displacements (evacuated), 27 April - 27 April. According to the National Police of Ukraine, 240 people have been evacuated in Donetsk Oblast on 27 April due to military operations.",https://www.npu.gov.ua/news/okupanty-atakuvaly-12-naselenykh-punktiv-donechchyny-poraneno-trokh-myrnykh-zhyteliv,Conflict
